"survey_times","ser_survey_Q","label"
2015-10-27 11:40:00,7.36581255661441,2
2015-10-27 11:45:00,7.36581255661441,2
2015-10-27 11:50:00,7.36581255661441,2
2015-10-27 11:55:00,7.36581255661441,2
2015-10-27 12:00:00,7.36581255661441,2
2015-10-27 12:05:00,7.36581255661441,2
2015-10-27 12:10:00,7.49723827062638,2
2015-10-27 12:15:00,7.49723827062638,2
2015-10-27 12:20:00,7.49723827062638,2
2015-10-27 12:25:00,7.49723827062638,2
2015-10-27 12:30:00,7.49723827062638,2
2015-10-27 12:35:00,7.49723827062638,2
2015-10-27 12:40:00,7.49723827062638,2
2015-10-27 12:45:00,7.49723827062638,2
2015-10-27 12:50:00,7.49723827062638,2
2015-10-27 12:55:00,7.49723827062638,2
2015-10-27 13:00:00,7.49723827062638,2
2015-10-27 13:05:00,7.49723827062638,2
2015-10-27 13:10:00,7.49723827062638,2
2015-10-27 13:15:00,7.63023561137116,2
2015-10-27 13:20:00,7.63023561137116,2
2015-10-27 13:25:00,7.63023561137116,2
2015-10-27 13:30:00,7.63023561137116,2
2015-10-27 13:35:00,7.63023561137116,2
2015-10-27 13:40:00,7.63023561137116,2
2015-10-27 13:45:00,7.76481423088794,2
2015-10-27 13:50:00,7.76481423088794,2
2015-10-27 13:55:00,7.76481423088794,2
2015-10-27 14:00:00,7.76481423088794,2
2015-10-27 14:05:00,7.76481423088794,2
2015-10-27 14:10:00,7.76481423088794,2
2015-10-27 14:15:00,7.76481423088794,2
2015-10-27 14:20:00,7.76481423088794,2
2015-10-27 14:25:00,7.76481423088794,2
2015-10-27 14:30:00,7.76481423088794,2
2015-10-27 14:35:00,7.76481423088794,2
2015-10-27 14:40:00,7.90098378498923,2
2015-10-27 14:45:00,7.90098378498923,2
2015-10-27 14:50:00,7.90098378498923,2
2015-10-27 14:55:00,7.90098378498923,2
2015-10-27 15:00:00,7.90098378498923,2
2015-10-27 15:05:00,7.90098378498923,2
2015-10-27 15:10:00,7.90098378498923,2
2015-10-27 15:15:00,7.90098378498923,2
2015-10-27 15:20:00,7.90098378498923,2
2015-10-27 15:25:00,8.03875393324095,2
2015-10-27 15:30:00,8.03875393324095,2
2015-10-27 15:35:00,8.03875393324095,2
2015-10-27 15:40:00,8.03875393324095,2
2015-10-27 15:45:00,8.03875393324095,2
2015-10-27 15:50:00,8.03875393324095,2
2015-10-27 15:55:00,8.17813433894259,2
2015-10-27 16:00:00,8.17813433894259,2
2015-11-09 09:00:00,16.0523507910668,3
2015-11-09 09:05:00,16.2742513583183,3
2015-11-09 09:10:00,16.2742513583183,3
2015-11-09 09:15:00,16.2742513583183,3
2015-11-09 09:20:00,16.2742513583183,3
2015-11-09 09:25:00,16.4982104287328,3
2015-11-09 09:30:00,16.9523433613156,3
2015-11-09 09:35:00,17.1825368720678,3
2015-11-09 09:40:00,17.4148281831269,3
2015-11-09 09:45:00,17.8857435358585,3
2015-11-09 09:50:00,17.8857435358585,3
2015-11-09 09:55:00,18.1243872497084,3
2015-11-09 10:00:00,18.608095954688,3
2015-11-09 10:05:00,19.1004319995885,3
2015-11-09 10:10:00,19.1004319995885,3
2015-11-09 10:15:00,19.3498598991343,3
2015-11-09 10:20:00,19.8552847266958,3
2015-11-09 10:25:00,19.8552847266958,3
2015-11-09 10:30:00,19.8552847266958,3
2015-11-09 10:35:00,19.8552847266958,3
2015-11-09 10:40:00,20.1113013729502,3
2015-11-09 10:45:00,20.3695339910576,3
2015-11-09 10:50:00,20.892686610312,3
